return,1.94075
cagr,0.07062
vol,0.05864
sharpe,0.63414
beta,0.37541
alpha,0.04704
te,0.09042
var,-0.04727
ir,-0.53970
tr,1.01143
skew,-0.20025
kurt,6.08475
mer,1.44917
bmer,2.04000
