return,7.57889
cagr,0.14564
vol,0.09270
sharpe,0.94416
beta,0.36397
alpha,0.11571
te,0.11656
var,-0.04600
ir,-0.33543
tr,1.03615
skew,-0.28184
kurt,4.72444
mer,1.23460
bmer,2.04000
