0P0000704N,0.13999
0P0000704P,0.41364
0P0000704T,0.57749
0P0000707T,0.05058
0P000070TE,0.20575
0P000070TG,0.51603
0P000071B6,0.19653
0P000071GP,-0.00273
0P000073I7,0.09177
