return,1.33270
cagr,0.05740
vol,0.10695
sharpe,0.03815
beta,0.94480
alpha,0.00777
te,0.05979
var,-0.14996
ir,-0.85876
tr,0.95723
skew,-0.21902
kurt,7.96456
mer,1.55809
bmer,2.04000
