return,1.07814
cagr,0.04736
vol,0.08932
sharpe,0.02567
beta,0.64248
alpha,0.01343
te,0.08216
var,-0.12635
ir,-0.61971
tr,0.93443
skew,-0.54856
kurt,3.52667
mer,1.70691
bmer,2.04000
