return,1.39159
cagr,0.06255
vol,0.08618
sharpe,0.13010
beta,0.72736
alpha,0.02192
te,0.05862
var,-0.10657
ir,-0.88555
tr,1.01407
skew,-0.52758
kurt,3.92802
mer,1.26000
bmer,2.47000
