return,0.65424
cagr,0.03564
vol,0.01979
sharpe,1.12619
beta,0.10991
alpha,0.02792
te,0.08507
var,-0.00476
ir,-0.61921
tr,1.16979
skew,-0.22310
kurt,3.74742
mer,1.67194
bmer,2.47000
