return,1.25196
cagr,0.05811
vol,0.10793
sharpe,-0.03353
beta,0.77899
alpha,0.01712
te,0.08218
var,-0.15112
ir,-0.61582
tr,0.92991
skew,-0.60955
kurt,4.61307
mer,1.26000
bmer,2.47000
