0P0000704N,0.44388
0P0000704P,0.26866
0P0000704T,0.21437
0P0000707T,0.16254
0P000070TE,0.17993
0P000070TG,0.52945
0P000071B6,-0.13186
0P000071GP,0.00342
0P000073I7,0.13119
