return,4.84436
cagr,0.11816
vol,0.09143
sharpe,0.70650
beta,0.40110
alpha,0.09009
te,0.11191
var,-0.06710
ir,-0.37861
tr,0.99109
skew,-0.31732
kurt,4.54081
mer,1.17647
bmer,2.04000
