return,1.43288
cagr,0.06047
vol,0.08895
sharpe,0.07701
beta,0.82140
alpha,0.01430
te,0.05712
var,-0.11366
ir,-0.92788
tr,1.00612
skew,-0.32556
kurt,7.07760
mer,1.08172
bmer,2.22000
