return,1.49087
cagr,0.05826
vol,0.08687
sharpe,0.15362
beta,0.61508
alpha,0.02471
te,0.08311
var,-0.11178
ir,-0.60229
tr,0.98223
skew,-0.54367
kurt,3.45458
mer,1.18758
bmer,2.04000
