return,4.89112
cagr,0.11898
vol,0.09208
sharpe,0.62055
beta,0.45501
alpha,0.08718
te,0.10079
var,-0.06761
ir,-0.44742
tr,1.00642
skew,-0.30384
kurt,3.32509
mer,0.37173
bmer,2.22000
