return,1.53955
cagr,0.05953
vol,0.03994
sharpe,0.89928
beta,0.26501
alpha,0.04212
te,0.09367
var,-0.02161
ir,-0.52962
tr,1.05507
skew,-0.39146
kurt,3.19057
mer,1.11051
bmer,2.04000
