return,1.87300
cagr,0.07619
vol,0.07743
sharpe,0.36171
beta,0.39151
alpha,0.05219
te,0.08888
var,-0.07782
ir,-0.55127
tr,0.97829
skew,-0.23733
kurt,2.17815
mer,1.26000
bmer,2.47000
